index,Sub-Category,Order Date,Sales,Year,Month
3133,Fasteners,2016-12-31,3.488,2016,12
3134,Fasteners,2017-01-22,7.56,2017,1
3135,Fasteners,2017-02-05,9.45,2017,2
3136,Fasteners,2017-02-15,8.72,2017,2
3137,Fasteners,2017-02-16,6.976,2017,2
3138,Fasteners,2017-02-22,10.65,2017,2
3139,Fasteners,2017-02-28,36.48,2017,2
3140,Fasteners,2017-03-03,2.304,2017,3
3141,Fasteners,2017-03-08,5.984,2017,3
3142,Fasteners,2017-04-01,31.56,2017,4
3143,Fasteners,2017-04-08,30.0,2017,4
3144,Fasteners,2017-04-15,8.04,2017,4
3145,Fasteners,2017-04-17,29.05,2017,4
3146,Fasteners,2017-05-06,7.216,2017,5
3147,Fasteners,2017-05-17,7.896,2017,5
3148,Fasteners,2017-05-26,5.94,2017,5
3149,Fasteners,2017-06-07,9.648,2017,6
3150,Fasteners,2017-06-23,3.96,2017,6
3151,Fasteners,2017-06-26,17.9,2017,6
3152,Fasteners,2017-07-03,3.96,2017,7
3153,Fasteners,2017-07-07,2.632,2017,7
3154,Fasteners,2017-07-14,43.68,2017,7
3155,Fasteners,2017-07-25,21.48,2017,7
3156,Fasteners,2017-07-28,20.44,2017,7
3157,Fasteners,2017-08-08,34.507999999999996,2017,8
3158,Fasteners,2017-08-26,10.23,2017,8
3159,Fasteners,2017-08-27,11.68,2017,8
3160,Fasteners,2017-08-29,10.584,2017,8
3161,Fasteners,2017-09-01,16.688,2017,9
3162,Fasteners,2017-09-02,1.81,2017,9
3163,Fasteners,2017-09-05,48.608000000000004,2017,9
3164,Fasteners,2017-09-12,21.810000000000002,2017,9
3165,Fasteners,2017-10-07,93.36,2017,10
3166,Fasteners,2017-10-13,4.02,2017,10
3167,Fasteners,2017-10-20,25.248,2017,10
3168,Fasteners,2017-10-23,17.05,2017,10
3169,Fasteners,2017-10-27,40.67,2017,10
3170,Fasteners,2017-10-30,3.62,2017,10
3171,Fasteners,2017-11-03,35.26,2017,11
3172,Fasteners,2017-11-04,10.74,2017,11
3173,Fasteners,2017-11-07,14.96,2017,11
3174,Fasteners,2017-11-12,16.752,2017,11
3175,Fasteners,2017-11-19,58.368,2017,11
3176,Fasteners,2017-11-20,19.096,2017,11
3177,Fasteners,2017-11-23,15.8,2017,11
3178,Fasteners,2017-11-24,8.760000000000002,2017,11
3179,Fasteners,2017-11-28,12.672,2017,11
3180,Fasteners,2017-12-11,15.26,2017,12
3181,Fasteners,2017-12-14,21.48,2017,12
3182,Fasteners,2017-12-16,3.68,2017,12
3183,Fasteners,2017-12-23,24.85,2017,12
3184,Fasteners,2017-12-27,17.184,2017,12
3185,Fasteners,2018-01-07,7.89,2018,1
3186,Fasteners,2018-01-22,15.12,2018,1
3187,Fasteners,2018-01-24,5.67,2018,1
3188,Fasteners,2018-01-26,11.84,2018,1
3189,Fasteners,2018-02-02,21.456,2018,2
3190,Fasteners,2018-02-16,18.368,2018,2
3191,Fasteners,2018-02-19,11.22,2018,2
3192,Fasteners,2018-02-20,9.432,2018,2
3193,Fasteners,2018-02-23,8.4,2018,2
3194,Fasteners,2018-03-05,7.9,2018,3
3195,Fasteners,2018-03-21,13.02,2018,3
3196,Fasteners,2018-03-26,3.76,2018,3
3197,Fasteners,2018-04-10,7.16,2018,4
3198,Fasteners,2018-04-13,7.92,2018,4
3199,Fasteners,2018-04-17,10.9,2018,4
3200,Fasteners,2018-04-24,1.81,2018,4
3201,Fasteners,2018-05-03,8.0,2018,5
3202,Fasteners,2018-05-20,7.41,2018,5
3203,Fasteners,2018-05-23,1.824,2018,5
3204,Fasteners,2018-05-25,3.29,2018,5
3205,Fasteners,2018-05-29,23.55,2018,5
3206,Fasteners,2018-06-10,14.13,2018,6
3207,Fasteners,2018-06-24,2.88,2018,6
3208,Fasteners,2018-06-25,11.304,2018,6
3209,Fasteners,2018-07-07,5.94,2018,7
3210,Fasteners,2018-07-14,4.96,2018,7
3211,Fasteners,2018-07-29,2.896,2018,7
3212,Fasteners,2018-08-13,24.32,2018,8
3213,Fasteners,2018-08-21,35.0,2018,8
3214,Fasteners,2018-08-31,8.376,2018,8
3215,Fasteners,2018-09-02,16.0,2018,9
3216,Fasteners,2018-09-04,14.82,2018,9
3217,Fasteners,2018-09-08,45.92,2018,9
3218,Fasteners,2018-09-11,24.728,2018,9
3219,Fasteners,2018-09-16,17.9,2018,9
3220,Fasteners,2018-09-20,4.36,2018,9
3221,Fasteners,2018-09-29,35.0,2018,9
3222,Fasteners,2018-10-02,8.94,2018,10
3223,Fasteners,2018-10-05,14.9,2018,10
3224,Fasteners,2018-10-07,18.936,2018,10
3225,Fasteners,2018-10-12,17.9,2018,10
3226,Fasteners,2018-10-24,11.68,2018,10
3227,Fasteners,2018-11-02,23.82,2018,11
3228,Fasteners,2018-11-11,45.92,2018,11
3229,Fasteners,2018-11-12,18.24,2018,11
3230,Fasteners,2018-11-18,2.96,2018,11
3231,Fasteners,2018-11-19,25.06,2018,11
3232,Fasteners,2018-11-21,9.02,2018,11
3233,Fasteners,2018-11-24,10.824,2018,11
3234,Fasteners,2018-11-30,2.368,2018,11
3235,Fasteners,2018-12-01,52.29,2018,12
3236,Fasteners,2018-12-07,3.552,2018,12
3237,Fasteners,2018-12-11,6.54,2018,12
3238,Fasteners,2018-12-14,17.28,2018,12
3239,Fasteners,2018-12-18,4.824,2018,12
3240,Fasteners,2018-12-25,42.931999999999995,2018,12
3241,Fasteners,2018-12-28,13.96,2018,12
3242,Fasteners,2018-12-29,25.630000000000003,2018,12
3243,Fasteners,2018-12-30,3.024,2018,12
3244,Furnishings,2015-01-07,76.728,2015,1
3245,Furnishings,2015-01-10,51.94,2015,1
3246,Furnishings,2015-01-11,9.94,2015,1
3247,Furnishings,2015-01-16,127.104,2015,1
3248,Furnishings,2015-01-20,345.57,2015,1
3249,Furnishings,2015-01-26,75.24,2015,1
3250,Furnishings,2015-02-08,14.56,2015,2
3251,Furnishings,2015-02-11,332.94,2015,2
3252,Furnishings,2015-02-18,25.16,2015,2
3253,Furnishings,2015-02-20,20.32,2015,2
3254,Furnishings,2015-03-01,63.552,2015,3
3255,Furnishings,2015-03-11,8.32,2015,3
3256,Furnishings,2015-03-15,45.696,2015,3
3257,Furnishings,2015-03-18,264.12,2015,3
3258,Furnishings,2015-03-19,25.008,2015,3
3259,Furnishings,2015-03-21,32.952,2015,3
3260,Furnishings,2015-03-24,40.48,2015,3
3261,Furnishings,2015-04-02,177.68,2015,4
3262,Furnishings,2015-04-04,5.47,2015,4
3263,Furnishings,2015-04-06,125.07,2015,4
3264,Furnishings,2015-04-07,8.96,2015,4
3265,Furnishings,2015-04-15,187.76,2015,4
3266,Furnishings,2015-04-19,76.14,2015,4
3267,Furnishings,2015-04-20,59.92,2015,4
3268,Furnishings,2015-04-23,22.336,2015,4
3269,Furnishings,2015-04-25,303.25,2015,4
3270,Furnishings,2015-04-29,17.46,2015,4
3271,Furnishings,2015-05-04,39.64,2015,5
3272,Furnishings,2015-05-11,66.112,2015,5
3273,Furnishings,2015-05-12,34.79,2015,5
3274,Furnishings,2015-05-14,310.88,2015,5
3275,Furnishings,2015-05-18,149.232,2015,5
3276,Furnishings,2015-05-20,150.192,2015,5
3277,Furnishings,2015-05-25,29.32,2015,5
3278,Furnishings,2015-06-01,22.2,2015,6
3279,Furnishings,2015-06-02,73.32,2015,6
3280,Furnishings,2015-06-04,70.92,2015,6
3281,Furnishings,2015-06-09,86.25999999999999,2015,6
3282,Furnishings,2015-06-17,6.24,2015,6
3283,Furnishings,2015-06-21,107.994,2015,6
3284,Furnishings,2015-06-24,4.272,2015,6
3285,Furnishings,2015-07-05,232.73600000000002,2015,7
3286,Furnishings,2015-07-07,69.008,2015,7
3287,Furnishings,2015-07-11,124.11,2015,7
3288,Furnishings,2015-07-14,31.984,2015,7
3289,Furnishings,2015-07-20,59.760000000000005,2015,7
3290,Furnishings,2015-07-25,77.92,2015,7
3291,Furnishings,2015-07-26,177.21599999999998,2015,7
3292,Furnishings,2015-07-28,129.888,2015,7
3293,Furnishings,2015-08-01,44.128,2015,8
3294,Furnishings,2015-08-08,503.016,2015,8
3295,Furnishings,2015-08-11,12.35,2015,8
3296,Furnishings,2015-08-12,85.44,2015,8
3297,Furnishings,2015-08-19,289.24,2015,8
3298,Furnishings,2015-08-23,4.224,2015,8
3299,Furnishings,2015-08-24,13.28,2015,8
3300,Furnishings,2015-08-25,6.28,2015,8
3301,Furnishings,2015-08-26,10.68,2015,8
3302,Furnishings,2015-08-27,29.12,2015,8
3303,Furnishings,2015-09-02,70.71,2015,9
3304,Furnishings,2015-09-05,31.984,2015,9
3305,Furnishings,2015-09-06,41.88,2015,9
3306,Furnishings,2015-09-07,921.938,2015,9
3307,Furnishings,2015-09-09,78.144,2015,9
3308,Furnishings,2015-09-10,254.9,2015,9
3309,Furnishings,2015-09-11,127.95,2015,9
3310,Furnishings,2015-09-12,40.56,2015,9
3311,Furnishings,2015-09-13,14.19,2015,9
3312,Furnishings,2015-09-14,165.488,2015,9
3313,Furnishings,2015-09-15,118.49600000000001,2015,9
3314,Furnishings,2015-09-17,35.34,2015,9
3315,Furnishings,2015-09-20,164.22,2015,9
3316,Furnishings,2015-09-21,8.544,2015,9
3317,Furnishings,2015-09-22,97.44,2015,9
3318,Furnishings,2015-09-26,21.184,2015,9
3319,Furnishings,2015-09-27,87.54,2015,9
3320,Furnishings,2015-09-28,337.088,2015,9
3321,Furnishings,2015-09-29,328.12,2015,9
3322,Furnishings,2015-09-30,15.24,2015,9
3323,Furnishings,2015-10-03,31.776,2015,10
3324,Furnishings,2015-10-07,129.92,2015,10
3325,Furnishings,2015-10-10,46.872,2015,10
3326,Furnishings,2015-10-11,72.39,2015,10
3327,Furnishings,2015-10-15,15.384,2015,10
3328,Furnishings,2015-10-17,5.312,2015,10
3329,Furnishings,2015-10-22,223.808,2015,10
3330,Furnishings,2015-10-26,63.92,2015,10
3331,Furnishings,2015-10-31,32.43,2015,10
3332,Furnishings,2015-11-01,31.68,2015,11
3333,Furnishings,2015-11-02,89.34,2015,11
3334,Furnishings,2015-11-03,410.352,2015,11
3335,Furnishings,2015-11-04,35.34,2015,11
3336,Furnishings,2015-11-05,293.608,2015,11
3337,Furnishings,2015-11-09,56.52,2015,11
3338,Furnishings,2015-11-10,93.08000000000001,2015,11
3339,Furnishings,2015-11-11,34.952,2015,11
3340,Furnishings,2015-11-15,10.11,2015,11
3341,Furnishings,2015-11-17,124.41,2015,11
3342,Furnishings,2015-11-18,206.396,2015,11
3343,Furnishings,2015-11-23,6.368,2015,11
3344,Furnishings,2015-11-24,298.038,2015,11
3345,Furnishings,2015-11-25,82.936,2015,11
3346,Furnishings,2015-11-26,19.3,2015,11
3347,Furnishings,2015-11-27,199.9,2015,11
3348,Furnishings,2015-11-28,397.6,2015,11
3349,Furnishings,2015-12-01,121.988,2015,12
3350,Furnishings,2015-12-02,159.04,2015,12
3351,Furnishings,2015-12-06,34.751999999999995,2015,12
3352,Furnishings,2015-12-08,119.32,2015,12
3353,Furnishings,2015-12-12,65.09,2015,12
3354,Furnishings,2015-12-13,182.38799999999998,2015,12
3355,Furnishings,2015-12-15,14.704,2015,12
3356,Furnishings,2015-12-16,130.488,2015,12
3357,Furnishings,2015-12-20,242.81600000000003,2015,12
3358,Furnishings,2015-12-24,54.349999999999994,2015,12
3359,Furnishings,2015-12-26,522.248,2015,12
3360,Furnishings,2015-12-27,215.304,2015,12
3361,Furnishings,2015-12-29,143.172,2015,12
3362,Furnishings,2015-12-31,63.2,2015,12
3363,Furnishings,2016-01-04,192.22,2016,1
3364,Furnishings,2016-01-13,542.45,2016,1
3365,Furnishings,2016-01-17,254.744,2016,1
3366,Furnishings,2016-01-30,227.36,2016,1
3367,Furnishings,2016-01-31,53.34,2016,1
3368,Furnishings,2016-02-03,165.32,2016,2
3369,Furnishings,2016-02-09,40.784,2016,2
3370,Furnishings,2016-03-05,38.28,2016,3
3371,Furnishings,2016-03-06,435.26,2016,3
3372,Furnishings,2016-03-08,373.08,2016,3
3373,Furnishings,2016-03-12,37.288,2016,3
3374,Furnishings,2016-03-13,327.76,2016,3
3375,Furnishings,2016-03-16,43.13,2016,3
3376,Furnishings,2016-03-22,91.96,2016,3
3377,Furnishings,2016-03-24,46.9,2016,3
3378,Furnishings,2016-03-29,19.92,2016,3
3379,Furnishings,2016-03-31,22.38,2016,3
3380,Furnishings,2016-04-04,108.4,2016,4
3381,Furnishings,2016-04-05,554.7199999999999,2016,4
3382,Furnishings,2016-04-11,121.888,2016,4
3383,Furnishings,2016-04-13,37.68,2016,4
3384,Furnishings,2016-04-16,1196.86,2016,4
3385,Furnishings,2016-04-18,6.16,2016,4
3386,Furnishings,2016-04-20,595.38,2016,4
3387,Furnishings,2016-04-21,209.88,2016,4
3388,Furnishings,2016-04-26,97.04,2016,4
3389,Furnishings,2016-04-30,65.18,2016,4
3390,Furnishings,2016-05-01,63.552,2016,5
3391,Furnishings,2016-05-03,665.88,2016,5
3392,Furnishings,2016-05-04,49.088,2016,5
3393,Furnishings,2016-05-08,211.752,2016,5
3394,Furnishings,2016-05-12,21.968,2016,5
3395,Furnishings,2016-05-14,122.91,2016,5
3396,Furnishings,2016-05-20,163.136,2016,5
3397,Furnishings,2016-05-23,75.33,2016,5
3398,Furnishings,2016-05-25,14.73,2016,5
3399,Furnishings,2016-05-26,20.24,2016,5
3400,Furnishings,2016-05-29,41.568,2016,5
3401,Furnishings,2016-05-31,82.04,2016,5
3402,Furnishings,2016-06-04,35.28,2016,6
3403,Furnishings,2016-06-09,355.36,2016,6
3404,Furnishings,2016-06-11,77.832,2016,6
3405,Furnishings,2016-06-12,43.296,2016,6
3406,Furnishings,2016-06-14,51.072,2016,6
3407,Furnishings,2016-06-15,404.96000000000004,2016,6
3408,Furnishings,2016-06-18,136.2,2016,6
3409,Furnishings,2016-06-19,12.56,2016,6
3410,Furnishings,2016-06-20,257.64,2016,6
3411,Furnishings,2016-06-23,27.42,2016,6
3412,Furnishings,2016-06-25,280.234,2016,6
3413,Furnishings,2016-06-28,621.76,2016,6
3414,Furnishings,2016-06-29,20.104,2016,6
3415,Furnishings,2016-07-02,159.84,2016,7
3416,Furnishings,2016-07-03,451.352,2016,7
3417,Furnishings,2016-07-05,9.856,2016,7
3418,Furnishings,2016-07-06,169.78,2016,7
3419,Furnishings,2016-07-09,181.96,2016,7
3420,Furnishings,2016-07-11,315.144,2016,7
3421,Furnishings,2016-07-12,7.76,2016,7
3422,Furnishings,2016-07-23,128.82,2016,7
3423,Furnishings,2016-07-24,20.94,2016,7
3424,Furnishings,2016-07-30,5.28,2016,7
3425,Furnishings,2016-08-05,14.76,2016,8
3426,Furnishings,2016-08-07,212.94,2016,8
3427,Furnishings,2016-08-09,63.22,2016,8
3428,Furnishings,2016-08-11,46.152,2016,8
3429,Furnishings,2016-08-13,31.56,2016,8
3430,Furnishings,2016-08-15,104.23,2016,8
3431,Furnishings,2016-08-16,254.352,2016,8
3432,Furnishings,2016-08-21,25.984,2016,8
3433,Furnishings,2016-08-24,14.91,2016,8
3434,Furnishings,2016-08-25,27.983999999999998,2016,8
3435,Furnishings,2016-08-28,4.16,2016,8
3436,Furnishings,2016-09-01,124.36,2016,9
3437,Furnishings,2016-09-03,238.152,2016,9
3438,Furnishings,2016-09-05,74.11999999999999,2016,9
3439,Furnishings,2016-09-06,191.82,2016,9
3440,Furnishings,2016-09-08,21.36,2016,9
3441,Furnishings,2016-09-10,106.68,2016,9
3442,Furnishings,2016-09-11,244.24,2016,9
3443,Furnishings,2016-09-13,129.93,2016,9
3444,Furnishings,2016-09-15,71.68,2016,9
3445,Furnishings,2016-09-17,146.136,2016,9
3446,Furnishings,2016-09-18,24.4,2016,9
3447,Furnishings,2016-09-19,60.84,2016,9
3448,Furnishings,2016-09-21,90.228,2016,9
3449,Furnishings,2016-09-22,252.57999999999998,2016,9
3450,Furnishings,2016-09-24,14.91,2016,9
3451,Furnishings,2016-09-27,24.288,2016,9
3452,Furnishings,2016-10-02,11.032,2016,10
3453,Furnishings,2016-10-04,64.944,2016,10
3454,Furnishings,2016-10-08,218.68,2016,10
3455,Furnishings,2016-10-15,148.51600000000002,2016,10
3456,Furnishings,2016-10-18,10.11,2016,10
3457,Furnishings,2016-10-20,90.78,2016,10
3458,Furnishings,2016-10-28,57.21,2016,10
3459,Furnishings,2016-10-30,15.488,2016,10
3460,Furnishings,2016-11-01,259.7,2016,11
3461,Furnishings,2016-11-02,96.96,2016,11
3462,Furnishings,2016-11-03,42.6,2016,11
3463,Furnishings,2016-11-07,64.96,2016,11
3464,Furnishings,2016-11-08,269.762,2016,11
3465,Furnishings,2016-11-10,29.22,2016,11
3466,Furnishings,2016-11-13,183.836,2016,11
3467,Furnishings,2016-11-14,76.14,2016,11
3468,Furnishings,2016-11-15,39.96,2016,11
3469,Furnishings,2016-11-16,220.084,2016,11
3470,Furnishings,2016-11-17,117.56,2016,11
3471,Furnishings,2016-11-19,141.96,2016,11
3472,Furnishings,2016-11-20,118.00399999999999,2016,11
3473,Furnishings,2016-11-21,18.176,2016,11
3474,Furnishings,2016-11-24,79.76,2016,11
3475,Furnishings,2016-11-26,692.472,2016,11
3476,Furnishings,2016-11-27,38.97,2016,11
3477,Furnishings,2016-11-28,625.962,2016,11
3478,Furnishings,2016-11-30,433.79200000000003,2016,11
3479,Furnishings,2016-12-01,6.688,2016,12
3480,Furnishings,2016-12-03,80.91199999999999,2016,12
3481,Furnishings,2016-12-04,89.91999999999999,2016,12
3482,Furnishings,2016-12-05,44.46,2016,12
3483,Furnishings,2016-12-06,320.032,2016,12
3484,Furnishings,2016-12-07,79.92,2016,12
3485,Furnishings,2016-12-11,107.336,2016,12
3486,Furnishings,2016-12-12,166.5,2016,12
3487,Furnishings,2016-12-14,50.62,2016,12
3488,Furnishings,2016-12-15,262.864,2016,12
3489,Furnishings,2016-12-17,253.682,2016,12
3490,Furnishings,2016-12-18,20.32,2016,12
3491,Furnishings,2016-12-20,14.368,2016,12
3492,Furnishings,2016-12-21,51.756,2016,12
3493,Furnishings,2016-12-24,90.09599999999999,2016,12
3494,Furnishings,2016-12-25,823.016,2016,12
3495,Furnishings,2016-12-27,53.352,2016,12
3496,Furnishings,2016-12-31,14.76,2016,12
3497,Furnishings,2017-01-07,23.076,2017,1
3498,Furnishings,2017-01-09,15.168,2017,1
3499,Furnishings,2017-01-10,104.77000000000001,2017,1
3500,Furnishings,2017-01-11,54.992,2017,1
3501,Furnishings,2017-01-14,315.776,2017,1
3502,Furnishings,2017-01-17,322.59,2017,1
3503,Furnishings,2017-01-22,124.17200000000001,2017,1
3504,Furnishings,2017-01-23,59.99,2017,1
3505,Furnishings,2017-01-25,45.98,2017,1
3506,Furnishings,2017-02-02,92.474,2017,2
3507,Furnishings,2017-02-04,14.368,2017,2
3508,Furnishings,2017-02-05,18.84,2017,2
3509,Furnishings,2017-02-06,132.224,2017,2
3510,Furnishings,2017-02-14,10.56,2017,2
3511,Furnishings,2017-02-16,318.08,2017,2
3512,Furnishings,2017-02-19,44.46,2017,2
3513,Furnishings,2017-02-21,204.75,2017,2
3514,Furnishings,2017-02-27,16.192,2017,2
3515,Furnishings,2017-03-03,35.28,2017,3
3516,Furnishings,2017-03-06,159.04,2017,3
3517,Furnishings,2017-03-08,215.95999999999998,2017,3
3518,Furnishings,2017-03-11,107.256,2017,3
3519,Furnishings,2017-03-13,156.16,2017,3
3520,Furnishings,2017-03-14,38.62,2017,3
3521,Furnishings,2017-03-17,971.5,2017,3
3522,Furnishings,2017-03-19,35.3,2017,3
3523,Furnishings,2017-03-20,86.45,2017,3
3524,Furnishings,2017-03-27,60.16,2017,3
3525,Furnishings,2017-03-29,414.0,2017,3
3526,Furnishings,2017-04-01,7.04,2017,4
3527,Furnishings,2017-04-03,71.12,2017,4
3528,Furnishings,2017-04-04,82.64,2017,4
3529,Furnishings,2017-04-08,184.61999999999998,2017,4
3530,Furnishings,2017-04-16,9.96,2017,4
3531,Furnishings,2017-04-17,97.744,2017,4
3532,Furnishings,2017-04-18,127.88,2017,4
3533,Furnishings,2017-04-22,141.74,2017,4
3534,Furnishings,2017-04-28,30.344,2017,4
3535,Furnishings,2017-04-30,134.496,2017,4
3536,Furnishings,2017-05-03,51.968,2017,5
3537,Furnishings,2017-05-05,16.72,2017,5
3538,Furnishings,2017-05-06,96.31200000000001,2017,5
3539,Furnishings,2017-05-07,63.68,2017,5
3540,Furnishings,2017-05-08,211.96,2017,5
3541,Furnishings,2017-05-12,10.02,2017,5
3542,Furnishings,2017-05-14,109.576,2017,5
3543,Furnishings,2017-05-16,282.84,2017,5
3544,Furnishings,2017-05-17,195.848,2017,5
3545,Furnishings,2017-05-19,75.68,2017,5
3546,Furnishings,2017-05-20,1049.2,2017,5
3547,Furnishings,2017-05-23,37.05,2017,5
3548,Furnishings,2017-05-25,24.96,2017,5
3549,Furnishings,2017-05-26,68.31,2017,5
3550,Furnishings,2017-05-27,30.759999999999998,2017,5
3551,Furnishings,2017-05-29,44.76,2017,5
3552,Furnishings,2017-05-30,215.24,2017,5
3553,Furnishings,2017-05-31,32.064,2017,5
3554,Furnishings,2017-06-04,496.532,2017,6
3555,Furnishings,2017-06-11,12.544,2017,6
3556,Furnishings,2017-06-12,54.024,2017,6
3557,Furnishings,2017-06-14,8.73,2017,6
3558,Furnishings,2017-06-17,266.352,2017,6
3559,Furnishings,2017-06-20,57.69,2017,6
3560,Furnishings,2017-06-25,32.712,2017,6
3561,Furnishings,2017-06-26,59.88,2017,6
3562,Furnishings,2017-07-04,50.8,2017,7
3563,Furnishings,2017-07-07,275.938,2017,7
3564,Furnishings,2017-07-09,165.28,2017,7
3565,Furnishings,2017-07-14,82.55,2017,7
3566,Furnishings,2017-07-16,9.552,2017,7
3567,Furnishings,2017-07-17,37.17,2017,7
3568,Furnishings,2017-07-19,185.58,2017,7
3569,Furnishings,2017-07-22,39.068,2017,7
3570,Furnishings,2017-07-25,325.06,2017,7
3571,Furnishings,2017-07-28,327.42,2017,7
3572,Furnishings,2017-07-31,272.94,2017,7
3573,Furnishings,2017-08-01,19.312,2017,8
3574,Furnishings,2017-08-04,109.8,2017,8
3575,Furnishings,2017-08-15,312.03,2017,8
3576,Furnishings,2017-08-18,14.896,2017,8
3577,Furnishings,2017-08-22,98.328,2017,8
3578,Furnishings,2017-08-23,22.608,2017,8
3579,Furnishings,2017-08-26,186.54,2017,8
3580,Furnishings,2017-08-30,47.04,2017,8
3581,Furnishings,2017-09-01,191.82,2017,9
3582,Furnishings,2017-09-02,218.93200000000002,2017,9
3583,Furnishings,2017-09-03,98.712,2017,9
3584,Furnishings,2017-09-04,106.53999999999999,2017,9
3585,Furnishings,2017-09-05,174.47199999999998,2017,9
3586,Furnishings,2017-09-08,57.266000000000005,2017,9
3587,Furnishings,2017-09-09,15.008,2017,9
3588,Furnishings,2017-09-12,70.848,2017,9
3589,Furnishings,2017-09-13,1336.44,2017,9
3590,Furnishings,2017-09-17,316.12,2017,9
3591,Furnishings,2017-09-18,66.072,2017,9
3592,Furnishings,2017-09-19,25.632,2017,9
3593,Furnishings,2017-09-20,17.088,2017,9
3594,Furnishings,2017-09-22,100.672,2017,9
3595,Furnishings,2017-09-23,560.704,2017,9
3596,Furnishings,2017-09-24,212.59,2017,9
3597,Furnishings,2017-09-25,68.64,2017,9
3598,Furnishings,2017-10-01,41.85,2017,10
3599,Furnishings,2017-10-03,38.08,2017,10
3600,Furnishings,2017-10-04,11.568,2017,10
3601,Furnishings,2017-10-08,51.712,2017,10
3602,Furnishings,2017-10-09,502.4,2017,10
3603,Furnishings,2017-10-13,290.26,2017,10
3604,Furnishings,2017-10-20,61.1,2017,10
3605,Furnishings,2017-10-21,19.96,2017,10
3606,Furnishings,2017-10-22,173.26,2017,10
3607,Furnishings,2017-10-23,16.156,2017,10
3608,Furnishings,2017-10-27,40.2,2017,10
3609,Furnishings,2017-10-28,1111.368,2017,10
3610,Furnishings,2017-10-29,67.0,2017,10
3611,Furnishings,2017-11-03,24.1,2017,11
3612,Furnishings,2017-11-04,376.154,2017,11
3613,Furnishings,2017-11-05,1030.76,2017,11
3614,Furnishings,2017-11-06,274.128,2017,11
3615,Furnishings,2017-11-07,59.28,2017,11
3616,Furnishings,2017-11-10,663.028,2017,11
3617,Furnishings,2017-11-11,48.92,2017,11
3618,Furnishings,2017-11-12,22.752,2017,11
3619,Furnishings,2017-11-13,54.08,2017,11
3620,Furnishings,2017-11-14,68.49600000000001,2017,11
3621,Furnishings,2017-11-19,34.288000000000004,2017,11
3622,Furnishings,2017-11-20,7.068,2017,11
3623,Furnishings,2017-11-21,77.952,2017,11
3624,Furnishings,2017-11-22,39.88,2017,11
3625,Furnishings,2017-11-23,84.81599999999999,2017,11
3626,Furnishings,2017-11-24,299.96,2017,11
3627,Furnishings,2017-11-26,595.38,2017,11
3628,Furnishings,2017-11-27,31.56,2017,11
3629,Furnishings,2017-11-29,242.176,2017,11
3630,Furnishings,2017-12-01,177.16,2017,12
3631,Furnishings,2017-12-02,86.94,2017,12
3632,Furnishings,2017-12-03,111.9,2017,12
3633,Furnishings,2017-12-04,113.79,2017,12
3634,Furnishings,2017-12-05,191.82,2017,12
3635,Furnishings,2017-12-08,190.92,2017,12
3636,Furnishings,2017-12-11,14.8,2017,12
3637,Furnishings,2017-12-12,417.12,2017,12
3638,Furnishings,2017-12-14,530.3,2017,12
3639,Furnishings,2017-12-15,14.76,2017,12
3640,Furnishings,2017-12-18,242.60000000000002,2017,12
3641,Furnishings,2017-12-19,303.92,2017,12
3642,Furnishings,2017-12-20,18.92,2017,12
3643,Furnishings,2017-12-22,919.3040000000001,2017,12
3644,Furnishings,2017-12-23,861.468,2017,12
3645,Furnishings,2017-12-24,843.52,2017,12
3646,Furnishings,2017-12-25,364.97,2017,12
3647,Furnishings,2017-12-29,70.56,2017,12
3648,Furnishings,2018-01-01,664.746,2018,1
3649,Furnishings,2018-01-12,37.68,2018,1
3650,Furnishings,2018-01-16,27.92,2018,1
3651,Furnishings,2018-01-19,31.968,2018,1
3652,Furnishings,2018-01-26,62.72,2018,1
3653,Furnishings,2018-01-28,37.74,2018,1
3654,Furnishings,2018-01-30,34.58,2018,1
3655,Furnishings,2018-02-02,296.84000000000003,2018,2
3656,Furnishings,2018-02-03,22.2,2018,2
3657,Furnishings,2018-02-09,25.104,2018,2
3658,Furnishings,2018-02-11,147.568,2018,2
3659,Furnishings,2018-02-13,107.53,2018,2
3660,Furnishings,2018-02-16,7.692,2018,2
3661,Furnishings,2018-02-17,30.144,2018,2
3662,Furnishings,2018-02-19,44.67,2018,2
3663,Furnishings,2018-02-20,90.934,2018,2
3664,Furnishings,2018-03-04,103.5,2018,3
3665,Furnishings,2018-03-06,71.97,2018,3
3666,Furnishings,2018-03-10,50.568,2018,3
3667,Furnishings,2018-03-11,26.72,2018,3
3668,Furnishings,2018-03-16,51.264,2018,3
3669,Furnishings,2018-03-18,82.524,2018,3
3670,Furnishings,2018-03-19,30.93,2018,3
3671,Furnishings,2018-03-20,2.91,2018,3
3672,Furnishings,2018-03-21,22.14,2018,3
3673,Furnishings,2018-03-23,211.84,2018,3
3674,Furnishings,2018-03-26,60.84,2018,3
3675,Furnishings,2018-03-27,15.008,2018,3
3676,Furnishings,2018-03-28,48.04,2018,3
3677,Furnishings,2018-03-30,94.2,2018,3
3678,Furnishings,2018-03-31,90.78,2018,3
3679,Furnishings,2018-04-01,127.95,2018,4
3680,Furnishings,2018-04-02,25.11,2018,4
3681,Furnishings,2018-04-03,25.472,2018,4
3682,Furnishings,2018-04-07,258.072,2018,4
3683,Furnishings,2018-04-08,637.1399999999999,2018,4
